Cycle Number,Heat Rate 1 [C/min],Ramp 1 Duration [min],Temperature Dwell 1 [min],Heat Rate 2 [C/min],Ramp 2 Duration [min],Temperature Dwell 2 [min],Vacuum Pressure (*Patm) [Pa],Vacuum Start Time [min],Vacuum Duration [min],Autoclave Pressure (*Patm) [Pa],Autoclave Start Time [min],Autoclave Duration [min],AD. Porosity (%),PR. Porosity (%),Eff. Porosity (%),Max (Fiber Volume Fraction) (%),Cure Cycle Total Time [min],AD. Volume [m^3],PR. Volume [m^3]
1142,2,45,60,2,33.5,120,0.2,20,238.5,2,20,238.5,88.57079876,96.55295711,88.87841201,56.5885,258.5,2.47E-09,2.99E-11
1143,2,45,60,2,33.5,120,0.2,20,238.5,2,40,218.5,88.57079876,96.52611775,88.70428387,56.5885,258.5,2.47E-09,1.28E-11
1144,2,45,60,2,33.5,120,0.2,20,238.5,2,60,198.5,88.57079876,96.55229989,88.62604822,56.5885,258.5,2.47E-09,5.20E-12
1145,2,45,60,2,33.5,120,0.2,20,238.5,2,80,178.5,88.57079876,96.55229989,88.62604822,56.5885,258.5,2.47E-09,5.20E-12
1146,2,45,60,2,33.5,120,0.2,20,238.5,3,1,257.5,88.57079876,96.56148168,89.14426781,57.4707,258.5,2.47E-09,5.75E-11
1147,2,45,60,2,33.5,120,0.2,20,238.5,3,20,238.5,88.57079876,96.55737116,89.13591513,57.4707,258.5,2.47E-09,5.67E-11
1148,2,45,60,2,33.5,120,0.2,20,238.5,3,40,218.5,88.57079876,96.55644243,88.97279559,57.4707,258.5,2.47E-09,3.95E-11
1149,2,45,60,2,33.5,120,0.2,20,238.5,3,60,198.5,88.57079876,96.55784365,88.78500737,57.4707,258.5,2.47E-09,2.05E-11
1150,2,45,60,2,33.5,120,0.2,20,238.5,3,80,178.5,88.57079876,96.53190609,88.77708999,57.4707,258.5,2.47E-09,2.00E-11
1151,2,45,60,2,33.5,120,0.2,20,238.5,4,1,257.5,88.57079876,96.56585573,89.39686467,58.3528,258.5,2.47E-09,8.57E-11
1152,2,45,60,2,33.5,120,0.2,20,238.5,4,20,238.5,88.57079876,96.55957547,89.38805771,58.3528,258.5,2.47E-09,8.49E-11
1153,2,45,60,2,33.5,120,0.2,20,238.5,4,40,218.5,88.57079876,96.55931619,89.23022549,58.3528,258.5,2.47E-09,6.70E-11
1154,2,45,60,2,33.5,120,0.2,20,238.5,4,60,198.5,88.57079876,96.5942883,89.06569262,58.3528,258.5,2.47E-09,4.85E-11
1155,2,45,60,2,33.5,120,0.2,20,238.5,4,80,178.5,88.57079876,96.59380502,89.0604405,58.3528,258.5,2.47E-09,4.79E-11
1156,2,45,60,2,33.5,120,0.2,40,218.5,2,1,257.5,88.57079873,96.66256473,88.81606155,56.5885,258.5,2.47E-09,2.26E-11
1157,2,45,60,2,33.5,120,0.2,40,218.5,2,20,238.5,88.57079873,96.5722823,88.80194768,56.5885,258.5,2.47E-09,2.21E-11
1158,2,45,60,2,33.5,120,0.2,40,218.5,2,40,218.5,88.57079873,0,88.57060663,56.5885,258.5,2.47E-09,4.69E-14
1159,2,45,60,2,33.5,120,0.2,40,218.5,2,60,198.5,88.57079873,0,88.57060663,56.5885,258.5,2.47E-09,4.69E-14
1160,2,45,60,2,33.5,120,0.2,40,218.5,2,80,178.5,88.57079873,0,88.57060663,56.5885,258.5,2.47E-09,4.69E-14
1161,2,45,60,2,33.5,120,0.2,40,218.5,3,1,257.5,88.57079873,96.64463042,89.08375972,57.4707,258.5,2.47E-09,4.93E-11
1162,2,45,60,2,33.5,120,0.2,40,218.5,3,20,238.5,88.57079873,96.62276331,89.07398825,57.4707,258.5,2.47E-09,4.87E-11
1163,2,45,60,2,33.5,120,0.2,40,218.5,3,40,218.5,88.57079873,96.61413639,88.7585633,57.4707,258.5,2.47E-09,1.75E-11
1164,2,45,60,2,33.5,120,0.2,40,218.5,3,60,198.5,88.57079873,0,88.57060663,57.4707,258.5,2.47E-09,4.69E-14
1165,2,45,60,2,33.5,120,0.2,40,218.5,3,80,178.5,88.57079873,0,88.57060663,57.4707,258.5,2.47E-09,4.69E-14
1166,2,45,60,2,33.5,120,0.2,40,218.5,4,1,257.5,88.57079873,96.66392325,89.35093977,58.3528,258.5,2.47E-09,7.70E-11
1167,2,45,60,2,33.5,120,0.2,40,218.5,4,20,238.5,88.57079873,96.66417523,89.34568312,58.3528,258.5,2.47E-09,7.65E-11
1168,2,45,60,2,33.5,120,0.2,40,218.5,4,40,218.5,88.57079873,96.62032091,88.99983229,58.3528,258.5,2.47E-09,4.12E-11
1169,2,45,60,2,33.5,120,0.2,40,218.5,4,60,198.5,88.57079873,0,88.57060663,58.3528,258.5,2.47E-09,4.69E-14
1170,2,45,60,2,33.5,120,0.2,40,218.5,4,80,178.5,88.57079873,0,88.57060663,58.3528,258.5,2.47E-09,4.69E-14
1171,2,45,60,2,33.5,120,0.2,60,198.5,2,1,257.5,88.57079787,96.67659046,88.81749116,56.5885,258.5,2.47E-09,2.26E-11
1172,2,45,60,2,33.5,120,0.2,60,198.5,2,20,238.5,88.57079787,96.58667452,88.80331069,56.5885,258.5,2.47E-09,2.21E-11
1173,2,45,60,2,33.5,120,0.2,60,198.5,2,40,218.5,88.57079787,96.60514152,88.70679059,56.5885,258.5,2.47E-09,1.27E-11
1174,2,45,60,2,33.5,120,0.2,60,198.5,2,60,198.5,88.57079787,0,88.57060576,56.5885,258.5,2.47E-09,4.69E-14
1175,2,45,60,2,33.5,120,0.2,60,198.5,2,80,178.5,88.57079787,0,88.57060576,56.5885,258.5,2.47E-09,4.69E-14
1176,2,45,60,2,33.5,120,0.2,60,198.5,3,1,257.5,88.57079787,96.65872907,89.08668463,57.4707,258.5,2.47E-09,4.93E-11
1177,2,45,60,2,33.5,120,0.2,60,198.5,3,20,238.5,88.57079787,96.63695053,89.07686713,57.4707,258.5,2.47E-09,4.87E-11
1178,2,45,60,2,33.5,120,0.2,60,198.5,3,40,218.5,88.57079787,96.6269325,88.97961787,57.4707,258.5,2.47E-09,3.90E-11
1179,2,45,60,2,33.5,120,0.2,60,198.5,3,60,198.5,88.57079787,0,88.57060576,57.4707,258.5,2.47E-09,4.69E-14
1180,2,45,60,2,33.5,120,0.2,60,198.5,3,80,178.5,88.57079787,0,88.57060576,57.4707,258.5,2.47E-09,4.69E-14
1181,2,45,60,2,33.5,120,0.2,60,198.5,4,1,257.5,88.57079787,96.67794344,89.35526955,58.3528,258.5,2.47E-09,7.70E-11
1182,2,45,60,2,33.5,120,0.2,60,198.5,4,20,238.5,88.57079787,96.67819414,89.34998565,58.3528,258.5,2.47E-09,7.65E-11
1183,2,45,60,2,33.5,120,0.2,60,198.5,4,40,218.5,88.57079787,96.62915192,89.24426066,58.3528,258.5,2.47E-09,6.65E-11
1184,2,45,60,2,33.5,120,0.2,60,198.5,4,60,198.5,88.57079787,96.62392613,88.79287786,58.3528,258.5,2.47E-09,2.07E-11
1185,2,45,60,2,33.5,120,0.2,60,198.5,4,80,178.5,88.57079787,0,88.57060576,58.3528,258.5,2.47E-09,4.69E-14
1186,2,45,60,2,33.5,120,0.2,80,178.5,2,1,257.5,88.5708039,96.67670708,88.81750883,56.5885,258.5,2.47E-09,2.26E-11
1187,2,45,60,2,33.5,120,0.2,80,178.5,2,20,238.5,88.5708039,96.58679418,88.80332781,56.5885,258.5,2.47E-09,2.21E-11
1188,2,45,60,2,33.5,120,0.2,80,178.5,2,40,218.5,88.5708039,96.60526056,88.70680315,56.5885,258.5,2.47E-09,1.27E-11
1189,2,45,60,2,33.5,120,0.2,80,178.5,2,60,198.5,88.5708039,96.44595021,88.61964116,56.5885,258.5,2.47E-09,4.80E-12
1190,2,45,60,2,33.5,120,0.2,80,178.5,2,80,178.5,88.5708039,0,88.5706118,56.5885,258.5,2.47E-09,4.69E-14
1191,2,45,60,2,33.5,120,0.2,80,178.5,3,1,257.5,88.5708039,96.65884629,89.08671444,57.4707,258.5,2.47E-09,4.93E-11
1192,2,45,60,2,33.5,120,0.2,80,178.5,3,20,238.5,88.5708039,96.63706849,89.07689657,57.4707,258.5,2.47E-09,4.87E-11
1193,2,45,60,2,33.5,120,0.2,80,178.5,3,40,218.5,88.5708039,96.62705081,88.979643,57.4707,258.5,2.47E-09,3.90E-11
1194,2,45,60,2,33.5,120,0.2,80,178.5,3,60,198.5,88.5708039,96.62113491,88.90583088,57.4707,258.5,2.47E-09,3.18E-11
1195,2,45,60,2,33.5,120,0.2,80,178.5,3,80,178.5,88.5708039,0,88.5706118,57.4707,258.5,2.47E-09,4.69E-14
1196,2,45,60,2,33.5,120,0.2,80,178.5,4,1,257.5,88.5708039,96.67806002,89.35531077,58.3528,258.5,2.47E-09,7.70E-11
1197,2,45,60,2,33.5,120,0.2,80,178.5,4,20,238.5,88.5708039,96.6783107,89.35002665,58.3528,258.5,2.47E-09,7.65E-11
1198,2,45,60,2,33.5,120,0.2,80,178.5,4,40,218.5,88.5708039,96.62927015,89.2442974,58.3528,258.5,2.47E-09,6.65E-11
1199,2,45,60,2,33.5,120,0.2,80,178.5,4,60,198.5,88.5708039,96.62615247,89.17624831,58.3528,258.5,2.47E-09,5.94E-11
1200,2,45,60,2,33.5,120,0.2,80,178.5,4,80,178.5,88.5708039,96.62381771,88.8426352,58.3528,258.5,2.47E-09,2.55E-11
1201,2,45,60,2,33.5,120,0.5,1,257.5,2,1,257.5,85.43703725,92.41437268,85.62365145,56.3235,258.5,2.47E-09,3.54E-11
1202,2,45,60,2,33.5,120,0.5,1,257.5,2,20,238.5,85.43703725,92.4102854,85.62085783,56.3235,258.5,2.47E-09,3.49E-11
1203,2,45,60,2,33.5,120,0.5,1,257.5,2,40,218.5,85.43703725,92.31326763,85.56764602,56.3235,258.5,2.47E-09,2.53E-11
1204,2,45,60,2,33.5,120,0.5,1,257.5,2,60,198.5,85.43703725,92.28962021,85.5158906,56.3235,258.5,2.47E-09,1.52E-11
1205,2,45,60,2,33.5,120,0.5,1,257.5,2,80,178.5,85.43703725,92.29054555,85.51591711,56.3235,258.5,2.47E-09,1.52E-11
1206,2,45,60,2,33.5,120,0.5,1,257.5,3,1,257.5,85.43703725,92.41431456,85.76054686,57.2056,258.5,2.47E-09,6.27E-11
1207,2,45,60,2,33.5,120,0.5,1,257.5,3,20,238.5,85.43703725,92.41472998,85.75720593,57.2056,258.5,2.47E-09,6.20E-11
1208,2,45,60,2,33.5,120,0.5,1,257.5,3,40,218.5,85.43703725,92.33265768,85.70098502,57.2056,258.5,2.47E-09,5.18E-11
1209,2,45,60,2,33.5,120,0.5,1,257.5,3,60,198.5,85.43703725,92.3292106,85.65429374,57.2056,258.5,2.47E-09,4.24E-11
1210,2,45,60,2,33.5,120,0.5,1,257.5,3,80,178.5,85.43703725,92.32845394,85.65429611,57.2056,258.5,2.47E-09,4.24E-11
1211,2,45,60,2,33.5,120,0.5,1,257.5,4,1,257.5,85.43703725,92.41810726,85.89697039,58.0877,258.5,2.47E-09,9.08E-11
1212,2,45,60,2,33.5,120,0.5,1,257.5,4,20,238.5,85.43703725,92.4142167,85.89251396,58.0877,258.5,2.47E-09,9.00E-11
1213,2,45,60,2,33.5,120,0.5,1,257.5,4,40,218.5,85.43703725,92.41353453,85.84275178,58.0877,258.5,2.47E-09,7.96E-11
1214,2,45,60,2,33.5,120,0.5,1,257.5,4,60,198.5,85.43703725,92.3365386,85.79014112,58.0877,258.5,2.47E-09,7.02E-11
1215,2,45,60,2,33.5,120,0.5,1,257.5,4,80,178.5,85.43703725,92.33496006,85.79010428,58.0877,258.5,2.47E-09,7.02E-11
1216,2,45,60,2,33.5,120,0.5,20,238.5,2,1,257.5,85.43703725,92.41477217,85.59864772,56.3235,258.5,2.47E-09,3.06E-11
1217,2,45,60,2,33.5,120,0.5,20,238.5,2,20,238.5,85.43703725,92.4185452,85.59705725,56.3235,258.5,2.47E-09,3.02E-11
1218,2,45,60,2,33.5,120,0.5,20,238.5,2,40,218.5,85.43703725,92.28765364,85.54187752,56.3235,258.5,2.47E-09,2.04E-11
1219,2,45,60,2,33.5,120,0.5,20,238.5,2,60,198.5,85.43703725,92.23094426,85.48975744,56.3235,258.5,2.47E-09,1.03E-11
1220,2,45,60,2,33.5,120,0.5,20,238.5,2,80,178.5,85.43703725,92.23162084,85.48977406,56.3235,258.5,2.47E-09,1.03E-11
1221,2,45,60,2,33.5,120,0.5,20,238.5,3,1,257.5,85.43703725,92.41918877,85.7367877,57.2056,258.5,2.47E-09,5.78E-11
1222,2,45,60,2,33.5,120,0.5,20,238.5,3,20,238.5,85.43703725,92.41705417,85.73479227,57.2056,258.5,2.47E-09,5.74E-11
1223,2,45,60,2,33.5,120,0.5,20,238.5,3,40,218.5,85.43703725,92.32364293,85.67621634,57.2056,258.5,2.47E-09,4.69E-11
1224,2,45,60,2,33.5,120,0.5,20,238.5,3,60,198.5,85.43703725,92.30735411,85.62862409,57.2056,258.5,2.47E-09,3.75E-11
1225,2,45,60,2,33.5,120,0.5,20,238.5,3,80,178.5,85.43703725,92.31738052,85.62919428,57.2056,258.5,2.47E-09,3.75E-11
1226,2,45,60,2,33.5,120,0.5,20,238.5,4,1,257.5,85.43703725,92.41665,85.87343698,58.0877,258.5,2.47E-09,8.59E-11
1227,2,45,60,2,33.5,120,0.5,20,238.5,4,20,238.5,85.43703725,92.4178125,85.87187852,58.0877,258.5,2.47E-09,8.56E-11
1228,2,45,60,2,33.5,120,0.5,20,238.5,4,40,218.5,85.43703725,92.41327287,85.81900236,58.0877,258.5,2.47E-09,7.47E-11
1229,2,45,60,2,33.5,120,0.5,20,238.5,4,60,198.5,85.43703725,92.33090028,85.76605312,58.0877,258.5,2.47E-09,6.53E-11
1230,2,45,60,2,33.5,120,0.5,20,238.5,4,80,178.5,85.43703725,92.32924139,85.76602012,58.0877,258.5,2.47E-09,6.53E-11
1231,2,45,60,2,33.5,120,0.5,40,218.5,2,1,257.5,85.43703725,92.42406627,85.55751443,56.3235,258.5,2.47E-09,2.26E-11
1232,2,45,60,2,33.5,120,0.5,40,218.5,2,20,238.5,85.43703725,92.41934852,85.55469037,56.3235,258.5,2.47E-09,2.21E-11
1233,2,45,60,2,33.5,120,0.5,40,218.5,2,40,218.5,85.43703725,91.32182359,85.43965889,56.3235,258.5,2.47E-09,6.57E-13
1234,2,45,60,2,33.5,120,0.5,40,218.5,2,60,198.5,85.43703725,0,85.43680113,56.3235,258.5,2.47E-09,4.69E-14
1235,2,45,60,2,33.5,120,0.5,40,218.5,2,80,178.5,85.43703725,0,85.43680113,56.3235,258.5,2.47E-09,4.69E-14
1236,2,45,60,2,33.5,120,0.5,40,218.5,3,1,257.5,85.43703725,92.42734936,85.69491333,57.2056,258.5,2.47E-09,4.93E-11
1237,2,45,60,2,33.5,120,0.5,40,218.5,3,20,238.5,85.43703725,92.4229236,85.69185676,57.2056,258.5,2.47E-09,4.87E-11
1238,2,45,60,2,33.5,120,0.5,40,218.5,3,40,218.5,85.43703725,92.31850684,85.56053459,57.2056,258.5,2.47E-09,2.38E-11
1239,2,45,60,2,33.5,120,0.5,40,218.5,3,60,198.5,85.43703725,0,85.43680113,57.2056,258.5,2.47E-09,4.69E-14
1240,2,45,60,2,33.5,120,0.5,40,218.5,3,80,178.5,85.43703725,0,85.43680113,57.2056,258.5,2.47E-09,4.69E-14
1241,2,45,60,2,33.5,120,0.5,40,218.5,4,1,257.5,85.43703725,92.42701496,85.83194935,58.0877,258.5,2.47E-09,7.70E-11
1242,2,45,60,2,33.5,120,0.5,40,218.5,4,20,238.5,85.43703725,92.42756211,85.82918847,58.0877,258.5,2.47E-09,7.65E-11
1243,2,45,60,2,33.5,120,0.5,40,218.5,4,40,218.5,85.43703725,92.33089648,85.67871782,58.0877,258.5,2.47E-09,4.73E-11
1244,2,45,60,2,33.5,120,0.5,40,218.5,4,60,198.5,85.43703725,91.43476876,85.46440997,58.0877,258.5,2.47E-09,6.67E-12
1245,2,45,60,2,33.5,120,0.5,40,218.5,4,80,178.5,85.43703725,92.37310019,85.47268018,58.0877,258.5,2.47E-09,6.69E-12
1246,2,45,60,2,33.5,120,0.5,60,198.5,2,1,257.5,85.43703725,92.42418273,85.55751825,56.3235,258.5,2.47E-09,2.26E-11
1247,2,45,60,2,33.5,120,0.5,60,198.5,2,20,238.5,85.43703725,92.41946498,85.55469411,56.3235,258.5,2.47E-09,2.21E-11
1248,2,45,60,2,33.5,120,0.5,60,198.5,2,40,218.5,85.43703725,92.26862378,85.50222046,56.3235,258.5,2.47E-09,1.27E-11
1249,2,45,60,2,33.5,120,0.5,60,198.5,2,60,198.5,85.43703725,0,85.43680113,56.3235,258.5,2.47E-09,4.69E-14
1250,2,45,60,2,33.5,120,0.5,60,198.5,2,80,178.5,85.43703725,0,85.43680113,56.3235,258.5,2.47E-09,4.69E-14
1251,2,45,60,2,33.5,120,0.5,60,198.5,3,1,257.5,85.43703725,92.42746577,85.69492144,57.2056,258.5,2.47E-09,4.93E-11
1252,2,45,60,2,33.5,120,0.5,60,198.5,3,20,238.5,85.43703725,92.42304,85.69186478,57.2056,258.5,2.47E-09,4.87E-11
1253,2,45,60,2,33.5,120,0.5,60,198.5,3,40,218.5,85.43703725,92.31603657,85.63675938,57.2056,258.5,2.47E-09,3.90E-11
1254,2,45,60,2,33.5,120,0.5,60,198.5,3,60,198.5,85.43703725,92.19715781,85.47555711,57.2056,258.5,2.47E-09,7.60E-12
1255,2,45,60,2,33.5,120,0.5,60,198.5,3,80,178.5,85.43703725,0,85.43680113,57.2056,258.5,2.47E-09,4.69E-14
1256,2,45,60,2,33.5,120,0.5,60,198.5,4,1,257.5,85.43703725,92.42713137,85.83196165,58.0877,258.5,2.47E-09,7.70E-11
1257,2,45,60,2,33.5,120,0.5,60,198.5,4,20,238.5,85.43703725,92.42767845,85.82920068,58.0877,258.5,2.47E-09,7.65E-11
1258,2,45,60,2,33.5,120,0.5,60,198.5,4,40,218.5,85.43703725,92.42367005,85.78048447,58.0877,258.5,2.47E-09,6.65E-11
1259,2,45,60,2,33.5,120,0.5,60,198.5,4,60,198.5,85.43703725,92.31620638,85.61094579,58.0877,258.5,2.47E-09,3.39E-11
1260,2,45,60,2,33.5,120,0.5,60,198.5,4,80,178.5,85.43703725,0,85.43680113,58.0877,258.5,2.47E-09,4.69E-14
1261,2,45,60,2,33.5,120,0.5,80,178.5,2,1,257.5,85.43703725,92.42418399,85.5575183,56.3235,258.5,2.47E-09,2.26E-11
1262,2,45,60,2,33.5,120,0.5,80,178.5,2,20,238.5,85.43703725,92.41946625,85.55469415,56.3235,258.5,2.47E-09,2.21E-11
1263,2,45,60,2,33.5,120,0.5,80,178.5,2,40,218.5,85.43703725,92.26862507,85.50222049,56.3235,258.5,2.47E-09,1.27E-11
1264,2,45,60,2,33.5,120,0.5,80,178.5,2,60,198.5,85.43703725,91.9228161,85.45964916,56.3235,258.5,2.47E-09,4.80E-12
1265,2,45,60,2,33.5,120,0.5,80,178.5,2,80,178.5,85.43703725,0,85.43680113,56.3235,258.5,2.47E-09,4.69E-14
1266,2,45,60,2,33.5,120,0.5,80,178.5,3,1,257.5,85.43703725,92.42746704,85.69492153,57.2056,258.5,2.47E-09,4.93E-11
1267,2,45,60,2,33.5,120,0.5,80,178.5,3,20,238.5,85.43703725,92.42304127,85.69186487,57.2056,258.5,2.47E-09,4.87E-11
1268,2,45,60,2,33.5,120,0.5,80,178.5,3,40,218.5,85.43703725,92.31603786,85.63675945,57.2056,258.5,2.47E-09,3.90E-11
1269,2,45,60,2,33.5,120,0.5,80,178.5,3,60,198.5,85.43703725,92.30316647,85.59985763,57.2056,258.5,2.47E-09,3.18E-11
1270,2,45,60,2,33.5,120,0.5,80,178.5,3,80,178.5,85.43703725,92.22845529,85.49105606,57.2056,258.5,2.47E-09,1.06E-11
1271,2,45,60,2,33.5,120,0.5,80,178.5,4,1,257.5,85.43703725,92.42713264,85.83196179,58.0877,258.5,2.47E-09,7.70E-11
1272,2,45,60,2,33.5,120,0.5,80,178.5,4,20,238.5,85.43703725,92.42767971,85.82920081,58.0877,258.5,2.47E-09,7.65E-11
1273,2,45,60,2,33.5,120,0.5,80,178.5,4,40,218.5,85.43703725,92.42367132,85.78048459,58.0877,258.5,2.47E-09,6.65E-11
1274,2,45,60,2,33.5,120,0.5,80,178.5,4,60,198.5,85.43703725,92.32914397,85.73726344,58.0877,258.5,2.47E-09,5.94E-11
1275,2,45,60,2,33.5,120,0.5,80,178.5,4,80,178.5,85.43703725,92.31390732,85.62176327,58.0877,258.5,2.47E-09,3.60E-11
1276,2,45,60,2,33.5,120,1,1,257.5,2,1,257.5,1.372984196,85.93523074,6.45982951,55.8822,258.5,2.47E-09,2.26E-11
1277,2,45,60,2,33.5,120,1,1,257.5,2,20,238.5,1.372984196,85.92708023,6.348619839,55.8822,258.5,2.47E-09,2.21E-11
1278,2,45,60,2,33.5,120,1,1,257.5,2,40,218.5,1.372984196,85.90163105,4.292759172,55.8822,258.5,2.47E-09,1.27E-11
1279,2,45,60,2,33.5,120,1,1,257.5,2,60,198.5,1.372984196,85.84973639,2.500275851,55.8822,258.5,2.47E-09,4.80E-12
1280,2,45,60,2,33.5,120,1,1,257.5,2,80,178.5,1.372984196,85.84050507,2.500028186,55.8822,258.5,2.47E-09,4.80E-12
1281,2,45,60,2,33.5,120,1,1,257.5,3,1,257.5,1.372984196,85.9408976,11.74064308,56.7643,258.5,2.47E-09,4.93E-11
1282,2,45,60,2,33.5,120,1,1,257.5,3,20,238.5,1.372984196,85.93325093,11.6339366,56.7643,258.5,2.47E-09,4.87E-11
1283,2,45,60,2,33.5,120,1,1,257.5,3,40,218.5,1.372984196,85.90777861,9.779128742,56.7643,258.5,2.47E-09,3.90E-11
1284,2,45,60,2,33.5,120,1,1,257.5,3,60,198.5,1.372984196,85.72652853,8.245904349,56.7643,258.5,2.47E-09,3.18E-11
1285,2,45,60,2,33.5,120,1,1,257.5,3,80,178.5,1.372984196,85.72443929,8.246917389,56.7643,258.5,2.47E-09,3.18E-11
1286,2,45,60,2,33.5,120,1,1,257.5,4,1,257.5,1.372984196,85.94031999,16.53370943,57.6464,258.5,2.47E-09,7.70E-11
1287,2,45,60,2,33.5,120,1,1,257.5,4,20,238.5,1.372984196,85.94125775,16.44049879,57.6464,258.5,2.47E-09,7.65E-11
1288,2,45,60,2,33.5,120,1,1,257.5,4,40,218.5,1.372984196,85.93432187,14.79031974,57.6464,258.5,2.47E-09,6.65E-11
1289,2,45,60,2,33.5,120,1,1,257.5,4,60,198.5,1.372984196,85.93630832,13.55109127,57.6464,258.5,2.47E-09,5.94E-11
1290,2,45,60,2,33.5,120,1,1,257.5,4,80,178.5,1.372984196,85.94200833,13.56043573,57.6464,258.5,2.47E-09,5.94E-11
1291,2,45,60,2,33.5,120,1,20,238.5,2,1,257.5,1.372984196,85.93523074,6.45982951,55.8822,258.5,2.47E-09,2.26E-11
1292,2,45,60,2,33.5,120,1,20,238.5,2,20,238.5,1.372984196,85.92708023,6.348619839,55.8822,258.5,2.47E-09,2.21E-11
1293,2,45,60,2,33.5,120,1,20,238.5,2,40,218.5,1.372984196,85.90163105,4.292759172,55.8822,258.5,2.47E-09,1.27E-11
1294,2,45,60,2,33.5,120,1,20,238.5,2,60,198.5,1.372984196,85.84973639,2.500275851,55.8822,258.5,2.47E-09,4.80E-12
1295,2,45,60,2,33.5,120,1,20,238.5,2,80,178.5,1.372984196,85.84050507,2.500028186,55.8822,258.5,2.47E-09,4.80E-12
1296,2,45,60,2,33.5,120,1,20,238.5,3,1,257.5,1.372984196,85.9408976,11.74064308,56.7643,258.5,2.47E-09,4.93E-11
1297,2,45,60,2,33.5,120,1,20,238.5,3,20,238.5,1.372984196,85.93325093,11.6339366,56.7643,258.5,2.47E-09,4.87E-11
1298,2,45,60,2,33.5,120,1,20,238.5,3,40,218.5,1.372984196,85.90777861,9.779128742,56.7643,258.5,2.47E-09,3.90E-11
1299,2,45,60,2,33.5,120,1,20,238.5,3,60,198.5,1.372984196,85.72652853,8.245904349,56.7643,258.5,2.47E-09,3.18E-11
1300,2,45,60,2,33.5,120,1,20,238.5,3,80,178.5,1.372984196,85.72443929,8.246917389,56.7643,258.5,2.47E-09,3.18E-11
1301,2,45,60,2,33.5,120,1,20,238.5,4,1,257.5,1.372984196,85.94031999,16.53370943,57.6464,258.5,2.47E-09,7.70E-11
1302,2,45,60,2,33.5,120,1,20,238.5,4,20,238.5,1.372984196,85.94125775,16.44049879,57.6464,258.5,2.47E-09,7.65E-11
1303,2,45,60,2,33.5,120,1,20,238.5,4,40,218.5,1.372984196,85.93432187,14.79031974,57.6464,258.5,2.47E-09,6.65E-11
1304,2,45,60,2,33.5,120,1,20,238.5,4,60,198.5,1.372984196,85.93630832,13.55109127,57.6464,258.5,2.47E-09,5.94E-11
1305,2,45,60,2,33.5,120,1,20,238.5,4,80,178.5,1.372984196,85.94200833,13.56043573,57.6464,258.5,2.47E-09,5.94E-11
1306,2,45,60,2,33.5,120,1,40,218.5,2,1,257.5,1.372984196,85.93523074,6.45982951,55.8822,258.5,2.47E-09,2.26E-11
1307,2,45,60,2,33.5,120,1,40,218.5,2,20,238.5,1.372984196,85.92708023,6.348619839,55.8822,258.5,2.47E-09,2.21E-11
1308,2,45,60,2,33.5,120,1,40,218.5,2,40,218.5,1.372984196,85.90163105,4.292759172,55.8822,258.5,2.47E-09,1.27E-11
1309,2,45,60,2,33.5,120,1,40,218.5,2,60,198.5,1.372984196,85.84973639,2.500275851,55.8822,258.5,2.47E-09,4.80E-12
1310,2,45,60,2,33.5,120,1,40,218.5,2,80,178.5,1.372984196,85.84050507,2.500028186,55.8822,258.5,2.47E-09,4.80E-12
1311,2,45,60,2,33.5,120,1,40,218.5,3,1,257.5,1.372984196,85.9408976,11.74064308,56.7643,258.5,2.47E-09,4.93E-11
1312,2,45,60,2,33.5,120,1,40,218.5,3,20,238.5,1.372984196,85.93325093,11.6339366,56.7643,258.5,2.47E-09,4.87E-11
1313,2,45,60,2,33.5,120,1,40,218.5,3,40,218.5,1.372984196,85.90777861,9.779128742,56.7643,258.5,2.47E-09,3.90E-11
1314,2,45,60,2,33.5,120,1,40,218.5,3,60,198.5,1.372984196,85.72652853,8.245904349,56.7643,258.5,2.47E-09,3.18E-11
1315,2,45,60,2,33.5,120,1,40,218.5,3,80,178.5,1.372984196,85.72443929,8.246917389,56.7643,258.5,2.47E-09,3.18E-11
1316,2,45,60,2,33.5,120,1,40,218.5,4,1,257.5,1.372984196,85.94031999,16.53370943,57.6464,258.5,2.47E-09,7.70E-11
1317,2,45,60,2,33.5,120,1,40,218.5,4,20,238.5,1.372984196,85.94125775,16.44049879,57.6464,258.5,2.47E-09,7.65E-11
1318,2,45,60,2,33.5,120,1,40,218.5,4,40,218.5,1.372984196,85.93432187,14.79031974,57.6464,258.5,2.47E-09,6.65E-11
1319,2,45,60,2,33.5,120,1,40,218.5,4,60,198.5,1.372984196,85.93630832,13.55109127,57.6464,258.5,2.47E-09,5.94E-11
1320,2,45,60,2,33.5,120,1,40,218.5,4,80,178.5,1.372984196,85.94200833,13.56043573,57.6464,258.5,2.47E-09,5.94E-11
1321,2,45,60,2,33.5,120,1,60,198.5,2,1,257.5,1.372984196,85.93523074,6.45982951,55.8822,258.5,2.47E-09,2.26E-11
1322,2,45,60,2,33.5,120,1,60,198.5,2,20,238.5,1.372984196,85.92708023,6.348619839,55.8822,258.5,2.47E-09,2.21E-11
1323,2,45,60,2,33.5,120,1,60,198.5,2,40,218.5,1.372984196,85.90163105,4.292759172,55.8822,258.5,2.47E-09,1.27E-11
1324,2,45,60,2,33.5,120,1,60,198.5,2,60,198.5,1.372984196,85.84973639,2.500275851,55.8822,258.5,2.47E-09,4.80E-12
